series_id,timestamp,ground_truth,prediction
1,2023-01-02 13:00:00,2.3469107,0.4221888
1,2023-01-02 13:00:00,2.1407232,0.35422754
1,2023-01-02 14:00:00,2.2028837,0.28895956
1,2023-01-02 14:00:00,1.9064016,0.36957502
0,2023-01-02 13:00:00,2.2208157,0.33037987
0,2023-01-02 13:00:00,2.3469107,0.3760978
0,2023-01-02 13:00:00,2.1407232,0.41961515
0,2023-01-02 14:00:00,2.2028837,0.34814882
0,2023-01-02 14:00:00,1.9064016,0.28655207
0,2023-01-02 14:00:00,2.2320163,0.36683255
2,2023-01-02 13:00:00,2.3469107,0.32948613
2,2023-01-02 13:00:00,2.1407232,0.37524813
2,2023-01-02 14:00:00,2.2028837,0.41440558
2,2023-01-02 14:00:00,1.9064016,0.34737644
2,2023-01-02 14:00:00,2.2320163,0.28545952
2,2023-01-02 15:00:00,1.3221703,0.36253697
1,2023-01-02 13:00:00,2.1407232,0.33097073
1,2023-01-02 14:00:00,2.2028837,0.3737409
1,2023-01-02 14:00:00,1.9064016,0.41605502
1,2023-01-02 14:00:00,2.2320163,0.34859478
1,2023-01-02 15:00:00,1.3221703,0.28180972
1,2023-01-02 15:00:00,1.4392335,0.36454406
0,2023-01-02 14:00:00,2.2028837,0.32617974
0,2023-01-02 14:00:00,1.9064016,0.37358803
0,2023-01-02 14:00:00,2.2320163,0.41568106
0,2023-01-02 15:00:00,1.3221703,0.34455603
0,2023-01-02 15:00:00,1.4392335,0.28173113
0,2023-01-02 15:00:00,1.0145968,0.36439347
2,2023-01-02 14:00:00,1.9064016,0.32550752
2,2023-01-02 14:00:00,2.2320163,0.37293684
2,2023-01-02 15:00:00,1.3221703,0.41074088
2,2023-01-02 15:00:00,1.4392335,0.34403712
2,2023-01-02 15:00:00,1.0145968,0.2809605
2,2023-01-02 16:00:00,0.6874226,0.36038792
1,2023-01-02 14:00:00,2.2320163,0.32327542
1,2023-01-02 15:00:00,1.3221703,0.36702436
1,2023-01-02 15:00:00,1.4392335,0.40825987
1,2023-01-02 15:00:00,1.0145968,0.34166896
1,2023-01-02 16:00:00,0.6874226,0.27332634
1,2023-01-02 16:00:00,1.0446754,0.3579646
0,2023-01-02 15:00:00,1.3221703,0.31672284
0,2023-01-02 15:00:00,1.4392335,0.36455977
0,2023-01-02 15:00:00,1.0145968,0.4058839
0,2023-01-02 16:00:00,0.6874226,0.33593357
0,2023-01-02 16:00:00,1.0446754,0.2711206
0,2023-01-02 16:00:00,0.6103331,0.35562074
2,2023-01-02 15:00:00,1.4392335,0.31127256
2,2023-01-02 15:00:00,1.0145968,0.3586368
2,2023-01-02 16:00:00,0.6874226,0.39598522
2,2023-01-02 16:00:00,1.0446754,0.33098415
2,2023-01-02 16:00:00,0.6103331,0.26568705
2,2023-01-02 17:00:00,0.5854551,0.34642875
1,2023-01-02 15:00:00,1.0145968,0.30654803
1,2023-01-02 16:00:00,0.6874226,0.34923133
1,2023-01-02 16:00:00,1.0446754,0.39068586
1,2023-01-02 16:00:00,0.6103331,0.32616645
1,2023-01-02 17:00:00,0.5854551,0.25518844
1,2023-01-02 17:00:00,0.85042095,0.3410162
0,2023-01-02 16:00:00,0.6874226,0.29671195
0,2023-01-02 16:00:00,1.0446754,0.34310776
0,2023-01-02 16:00:00,0.6103331,0.38472527
0,2023-01-02 17:00:00,0.5854551,0.31721914
0,2023-01-02 17:00:00,0.85042095,0.24963145
0,2023-01-02 17:00:00,0.28715834,0.3348699
2,2023-01-02 16:00:00,1.0446754,0.28886062
2,2023-01-02 16:00:00,0.6103331,0.33419716
2,2023-01-02 17:00:00,0.5854551,0.3722639
2,2023-01-02 17:00:00,0.85042095,0.3098436
2,2023-01-02 17:00:00,0.28715834,0.24143372
2,2023-01-02 18:00:00,1.0576742,0.32286024
1,2023-01-02 16:00:00,0.6103331,0.28367943
1,2023-01-02 17:00:00,0.5854551,0.32403335
1,2023-01-02 17:00:00,0.85042095,0.36657378
1,2023-01-02 17:00:00,0.28715834,0.30464292
1,2023-01-02 18:00:00,1.0576742,0.2304458
1,2023-01-02 18:00:00,1.1508338,0.31691527
2,2023-01-02 17:00:00,0.5854551,0.27371153
2,2023-01-02 17:00:00,0.85042095,0.31778646
2,2023-01-02 17:00:00,0.28715834,0.3604529
2,2023-01-02 18:00:00,1.0576742,0.29568177
2,2023-01-02 18:00:00,1.1508338,0.22504038
2,2023-01-02 18:00:00,1.1950397,0.31079066
1,2023-01-02 17:00:00,0.85042095,0.26815224
1,2023-01-02 17:00:00,0.28715834,0.3111213
1,2023-01-02 18:00:00,1.0576742,0.35033196
1,2023-01-02 18:00:00,1.1508338,0.29056412
1,2023-01-02 18:00:00,1.1950397,0.21909511
1,2023-01-02 19:00:00,1.6024588,0.30133486
0,2023-01-02 17:00:00,0.28715834,0.264757
0,2023-01-02 18:00:00,1.0576742,0.30375654
0,2023-01-02 18:00:00,1.1508338,0.34670407
0,2023-01-02 18:00:00,1.1950397,0.28717262
0,2023-01-02 19:00:00,1.6024588,0.21036865
0,2023-01-02 19:00:00,1.6641389,0.29779977
1,2023-01-02 18:00:00,1.0576742,0.25411218
1,2023-01-02 18:00:00,1.1508338,0.29645914
1,2023-01-02 18:00:00,1.1950397,0.3398109
1,2023-01-02 19:00:00,1.6024588,0.27778998
1,2023-01-02 19:00:00,1.6641389,0.20421816
1,2023-01-02 19:00:00,1.4319243,0.29100847
0,2023-01-02 18:00:00,1.1508338,0.2514965
0,2023-01-02 18:00:00,1.1950397,0.29325658
0,2023-01-02 19:00:00,1.6024588,0.3328755
0,2023-01-02 19:00:00,1.6641389,0.2754742
0,2023-01-02 19:00:00,1.4319243,0.2011807
0,2023-01-02 20:00:00,2.1042473,0.2849046
2,2023-01-02 18:00:00,1.1950397,0.24756697
2,2023-01-02 19:00:00,1.6024588,0.28509662
2,2023-01-02 19:00:00,1.6641389,0.32864964
2,2023-01-02 19:00:00,1.4319243,0.27162522
2,2023-01-02 20:00:00,2.1042473,0.19195977
2,2023-01-02 20:00:00,1.582875,0.28076795
1,2023-01-02 19:00:00,1.6024588,0.24047303
1,2023-01-02 19:00:00,1.6641389,0.2816307
1,2023-01-02 19:00:00,1.4319243,0.32544577
1,2023-01-02 20:00:00,2.1042473,0.26542974
1,2023-01-02 20:00:00,1.582875,0.18897411
1,2023-01-02 20:00:00,1.840009,0.27752137
0,2023-01-02 19:00:00,1.6641389,0.24133858
0,2023-01-02 19:00:00,1.4319243,0.28349954
0,2023-01-02 20:00:00,2.1042473,0.32272726
0,2023-01-02 20:00:00,1.582875,0.2666562
0,2023-01-02 20:00:00,1.840009,0.19028507
0,2023-01-02 21:00:00,1.4973892,0.27596596
2,2023-01-02 19:00:00,1.4319243,0.23949805
2,2023-01-02 20:00:00,2.1042473,0.2773006
2,2023-01-02 20:00:00,1.582875,0.3203873
2,2023-01-02 20:00:00,1.840009,0.26444203
2,2023-01-02 21:00:00,1.4973892,0.182661
2,2023-01-02 21:00:00,1.7013856,0.27361953
1,2023-01-02 20:00:00,2.1042473,0.2346923
1,2023-01-02 20:00:00,1.582875,0.27727443
1,2023-01-02 20:00:00,1.840009,0.3200121
1,2023-01-02 21:00:00,1.4973892,0.26066995
1,2023-01-02 21:00:00,1.7013856,0.18267322
1,2023-01-02 21:00:00,1.3543025,0.27353752
0,2023-01-02 20:00:00,1.582875,0.23490784
0,2023-01-02 20:00:00,1.840009,0.27794743
0,2023-01-02 21:00:00,1.4973892,0.31630856
0,2023-01-02 21:00:00,1.7013856,0.2609567
0,2023-01-02 21:00:00,1.3543025,0.18281762
0,2023-01-02 22:00:00,1.3956422,0.27078074
2,2023-01-02 20:00:00,1.840009,0.23452349
2,2023-01-02 21:00:00,1.4973892,0.2740687
2,2023-01-02 21:00:00,1.7013856,0.31595775
2,2023-01-02 21:00:00,1.3543025,0.26045513
2,2023-01-02 22:00:00,1.3956422,0.177394
2,2023-01-02 22:00:00,1.1466022,0.27060646
1,2023-01-02 21:00:00,1.4973892,0.22943765
1,2023-01-02 21:00:00,1.7013856,0.27339566
1,2023-01-02 21:00:00,1.3543025,0.31500566
1,2023-01-02 22:00:00,1.3956422,0.2563505
1,2023-01-02 22:00:00,1.1466022,0.1767527
1,2023-01-02 22:00:00,1.2229489,0.2700687
2,2023-01-02 21:00:00,1.7013856,0.22731376
2,2023-01-02 21:00:00,1.3543025,0.27112404
2,2023-01-02 22:00:00,1.3956422,0.30882382
2,2023-01-02 22:00:00,1.1466022,0.25446525
2,2023-01-02 22:00:00,1.2229489,0.17458928
2,2023-01-02 23:00:00,1.6472362,0.26463717
0,2023-01-02 21:00:00,1.3543025,0.2255205
0,2023-01-02 22:00:00,1.3956422,0.26542383
0,2023-01-02 22:00:00,1.1466022,0.30680323
0,2023-01-02 22:00:00,1.2229489,0.25255638
0,2023-01-02 23:00:00,1.6472362,0.16741116
0,2023-01-02 23:00:00,1.3476857,0.26273555
2,2023-01-02 22:00:00,1.3956422,0.21822578
2,2023-01-02 22:00:00,1.1466022,0.26195812
2,2023-01-02 22:00:00,1.2229489,0.30341703
2,2023-01-02 23:00:00,1.6472362,0.24636498
2,2023-01-02 23:00:00,1.3476857,0.16438735
2,2023-01-02 23:00:00,1.5710173,0.25949317
1,2023-01-02 22:00:00,1.1466022,0.22618246
1,2023-01-02 22:00:00,1.2229489,0.2685029
1,2023-01-02 23:00:00,1.6472362,0.30860382
1,2023-01-02 23:00:00,1.3476857,0.24921331
1,2023-01-02 23:00:00,1.5710173,0.17333049
1,2023-01-03 00:00:00,2.127727,0.3507579
0,2023-01-02 22:00:00,1.2229489,0.23409805
0,2023-01-02 23:00:00,1.6472362,0.2712249
0,2023-01-02 23:00:00,1.3476857,0.3184567
0,2023-01-02 23:00:00,1.5710173,0.25806713
0,2023-01-03 00:00:00,2.127727,0.3124992
0,2023-01-03 00:00:00,2.1667883,0.35692757
2,2023-01-02 23:00:00,1.6472362,0.22757995
2,2023-01-02 23:00:00,1.3476857,0.2735622
2,2023-01-02 23:00:00,1.5710173,0.32370916
2,2023-01-03 00:00:00,2.127727,0.34817153
2,2023-01-03 00:00:00,2.1667883,0.31503236
2,2023-01-03 00:00:00,2.2466385,0.35964888
1,2023-01-02 23:00:00,1.3476857,0.24120001
1,2023-01-02 23:00:00,1.5710173,0.28425792
1,2023-01-03 00:00:00,2.127727,0.4356556
1,2023-01-03 00:00:00,2.1667883,0.36107552
1,2023-01-03 00:00:00,2.2466385,0.32495648
1,2023-01-03 01:00:00,3.488195,0.36727107
0,2023-01-02 23:00:00,1.5710173,0.25238395
0,2023-01-03 00:00:00,2.127727,0.38555968
0,2023-01-03 00:00:00,2.1667883,0.4463208
0,2023-01-03 00:00:00,2.2466385,0.3719469
0,2023-01-03 01:00:00,3.488195,0.32915872
0,2023-01-03 01:00:00,3.3149111,0.3769968
2,2023-01-03 00:00:00,2.127727,0.37679762
2,2023-01-03 00:00:00,2.1667883,0.39929575
2,2023-01-03 00:00:00,2.2466385,0.4623299
2,2023-01-03 01:00:00,3.488195,0.3831362
2,2023-01-03 01:00:00,3.3149111,0.34145474
2,2023-01-03 01:00:00,3.1712832,0.39068574
1,2023-01-03 00:00:00,2.1667883,0.37950978
1,2023-01-03 00:00:00,2.2466385,0.40282404
1,2023-01-03 01:00:00,3.488195,0.46037203
1,2023-01-03 01:00:00,3.3149111,0.3856753
1,2023-01-03 01:00:00,3.1712832,0.3439775
1,2023-01-03 02:00:00,3.205833,0.38971096
0,2023-01-03 00:00:00,2.2466385,0.3803181
0,2023-01-03 01:00:00,3.488195,0.39983174
0,2023-01-03 01:00:00,3.3149111,0.4612929
0,2023-01-03 01:00:00,3.1712832,0.38642448
0,2023-01-03 02:00:00,3.205833,0.33956024
0,2023-01-03 02:00:00,3.6881433,0.3910377
2,2023-01-03 01:00:00,3.488195,0.37876022
2,2023-01-03 01:00:00,3.3149111,0.40394226
2,2023-01-03 01:00:00,3.1712832,0.46487975
2,2023-01-03 02:00:00,3.205833,0.38519785
2,2023-01-03 02:00:00,3.6881433,0.3430137
2,2023-01-03 02:00:00,3.3329248,0.39477772
1,2023-01-03 01:00:00,3.3149111,0.3854124
1,2023-01-03 01:00:00,3.1712832,0.41251045
1,2023-01-03 02:00:00,3.205833,0.46744666
1,2023-01-03 02:00:00,3.6881433,0.39211237
1,2023-01-03 02:00:00,3.3329248,0.3502969
1,2023-01-03 03:00:00,3.4095178,0.39893597
0,2023-01-03 01:00:00,3.1712832,0.38960576
0,2023-01-03 02:00:00,3.205833,0.41345155
0,2023-01-03 02:00:00,3.6881433,0.47184384
0,2023-01-03 02:00:00,3.3329248,0.3959322
0,2023-01-03 03:00:00,3.4095178,0.3492385
0,2023-01-03 03:00:00,3.484135,0.40369475
1,2023-01-03 02:00:00,3.205833,0.3913819
1,2023-01-03 02:00:00,3.6881433,0.42213783
1,2023-01-03 02:00:00,3.3329248,0.4793322
1,2023-01-03 03:00:00,3.4095178,0.3985349
1,2023-01-03 03:00:00,3.484135,0.35694656
1,2023-01-03 03:00:00,2.9231305,0.4118389
0,2023-01-03 02:00:00,3.6881433,0.39543128
0,2023-01-03 02:00:00,3.3329248,0.4274326
0,2023-01-03 03:00:00,3.4095178,0.4787782
0,2023-01-03 03:00:00,3.484135,0.402614
0,2023-01-03 03:00:00,2.9231305,0.3613841
0,2023-01-03 04:00:00,2.5776703,0.41289973
2,2023-01-03 02:00:00,3.3329248,0.40090322
2,2023-01-03 03:00:00,3.4095178,0.4300009
2,2023-01-03 03:00:00,3.484135,0.4845777
2,2023-01-03 03:00:00,2.9231305,0.40768787
2,2023-01-03 04:00:00,2.5776703,0.36176115
2,2023-01-03 04:00:00,3.283997,0.419281
0,2023-01-03 03:00:00,3.4095178,0.3990653
0,2023-01-03 03:00:00,3.484135,0.4342721
0,2023-01-03 03:00:00,2.9231305,0.4880104
0,2023-01-03 04:00:00,2.5776703,0.40650982
0,2023-01-03 04:00:00,3.283997,0.36555865
0,2023-01-03 04:00:00,2.9594724,0.42336622
2,2023-01-03 03:00:00,3.484135,0.4035483
2,2023-01-03 03:00:00,2.9231305,0.43990538
2,2023-01-03 04:00:00,2.5776703,0.48783904
2,2023-01-03 04:00:00,3.283997,0.4108953
2,2023-01-03 04:00:00,2.9594724,0.3703539
2,2023-01-03 05:00:00,3.158498,0.42486703
1,2023-01-03 03:00:00,2.9231305,0.40759754
1,2023-01-03 04:00:00,2.5776703,0.441083
1,2023-01-03 04:00:00,3.283997,0.4921617
1,2023-01-03 04:00:00,2.9594724,0.41463792
1,2023-01-03 05:00:00,3.158498,0.36958128
1,2023-01-03 05:00:00,3.5039105,0.42994267
0,2023-01-03 04:00:00,2.5776703,0.40303728
0,2023-01-03 04:00:00,3.283997,0.44129208
0,2023-01-03 04:00:00,2.9594724,0.4922813
0,2023-01-03 05:00:00,3.158498,0.4102893
0,2023-01-03 05:00:00,3.5039105,0.36974555
0,2023-01-03 05:00:00,3.4433746,0.4302107
2,2023-01-03 04:00:00,3.283997,0.40441743
2,2023-01-03 04:00:00,2.9594724,0.44383234
2,2023-01-03 05:00:00,3.158498,0.48886853
2,2023-01-03 05:00:00,3.5039105,0.41175795
2,2023-01-03 05:00:00,3.4433746,0.3717859
2,2023-01-03 06:00:00,3.8773658,0.4285959
1,2023-01-03 04:00:00,2.9594724,0.40676785
1,2023-01-03 05:00:00,3.158498,0.44253922
1,2023-01-03 05:00:00,3.5039105,0.49118856
1,2023-01-03 05:00:00,3.4433746,0.41365775
1,2023-01-03 06:00:00,3.8773658,0.36852774
1,2023-01-03 06:00:00,3.315907,0.4314581
0,2023-01-03 05:00:00,3.158498,0.40353286
0,2023-01-03 05:00:00,3.5039105,0.4448633
0,2023-01-03 05:00:00,3.4433746,0.49303734
0,2023-01-03 06:00:00,3.8773658,0.41081384
0,2023-01-03 06:00:00,3.315907,0.37060553
0,2023-01-03 06:00:00,3.6170092,0.43366057
2,2023-01-03 05:00:00,3.5039105,0.40630072
2,2023-01-03 05:00:00,3.4433746,0.44823223
2,2023-01-03 06:00:00,3.8773658,0.4906577
2,2023-01-03 06:00:00,3.315907,0.4133361
2,2023-01-03 06:00:00,3.6170092,0.37326688
2,2023-01-03 07:00:00,3.8556619,0.4332043
1,2023-01-03 05:00:00,3.4433746,0.41007343
1,2023-01-03 06:00:00,3.8773658,0.44874138
1,2023-01-03 06:00:00,3.315907,0.49450058
1,2023-01-03 06:00:00,3.6170092,0.4167189
1,2023-01-03 07:00:00,3.8556619,0.3717628
1,2023-01-03 07:00:00,3.7640488,0.43773893
0,2023-01-03 06:00:00,3.8773658,0.40818414
0,2023-01-03 06:00:00,3.315907,0.45223817
0,2023-01-03 06:00:00,3.6170092,0.49764055
0,2023-01-03 07:00:00,3.8556619,0.415138
0,2023-01-03 07:00:00,3.7640488,0.37461075
0,2023-01-03 07:00:00,3.839674,0.4410954
2,2023-01-03 06:00:00,3.315907,0.41405198
2,2023-01-03 06:00:00,3.6170092,0.4594675
2,2023-01-03 07:00:00,3.8556619,0.49876636
2,2023-01-03 07:00:00,3.7640488,0.42087582
2,2023-01-03 07:00:00,3.839674,0.38089827
2,2023-01-03 08:00:00,4.1267805,0.44442177
1,2023-01-03 06:00:00,3.6170092,0.41751835
1,2023-01-03 07:00:00,3.8556619,0.459779
1,2023-01-03 07:00:00,3.7640488,0.5021893
1,2023-01-03 07:00:00,3.839674,0.4237218
1,2023-01-03 08:00:00,4.1267805,0.37905484
1,2023-01-03 08:00:00,4.2975984,0.44851303
0,2023-01-03 07:00:00,3.8556619,0.41654554
0,2023-01-03 07:00:00,3.7640488,0.46410966
0,2023-01-03 07:00:00,3.839674,0.506189
0,2023-01-03 08:00:00,4.1267805,0.42312586
0,2023-01-03 08:00:00,4.2975984,0.38291174
0,2023-01-03 08:00:00,4.2162275,0.45294827
1,2023-01-03 07:00:00,3.7640488,0.41997313
1,2023-01-03 07:00:00,3.839674,0.46833342
1,2023-01-03 08:00:00,4.1267805,0.50465834
1,2023-01-03 08:00:00,4.2975984,0.42620176
1,2023-01-03 08:00:00,4.2162275,0.3863513
1,2023-01-03 09:00:00,3.5850763,0.45316902
2,2023-01-03 07:00:00,3.839674,0.42331165
2,2023-01-03 08:00:00,4.1267805,0.46814424
2,2023-01-03 08:00:00,4.2975984,0.5078002
2,2023-01-03 08:00:00,4.2162275,0.42886254
2,2023-01-03 09:00:00,3.5850763,0.38419247
2,2023-01-03 09:00:00,3.5443304,0.45694587
1,2023-01-03 08:00:00,4.1267805,0.422423
1,2023-01-03 08:00:00,4.2975984,0.47263488
1,2023-01-03 08:00:00,4.2162275,0.5118041
1,2023-01-03 09:00:00,3.5850763,0.42830577
1,2023-01-03 09:00:00,3.5443304,0.38832158
1,2023-01-03 09:00:00,3.7130692,0.4616002
0,2023-01-03 08:00:00,4.2975984,0.42608213
0,2023-01-03 08:00:00,4.2162275,0.4769712
0,2023-01-03 09:00:00,3.5850763,0.5107421
0,2023-01-03 09:00:00,3.5443304,0.43174812
0,2023-01-03 09:00:00,3.7130692,0.39219597
0,2023-01-03 10:00:00,3.2169302,0.46223226
2,2023-01-03 08:00:00,4.2162275,0.4317683
2,2023-01-03 09:00:00,3.5850763,0.47992378
2,2023-01-03 09:00:00,3.5443304,0.5165905
2,2023-01-03 09:00:00,3.7130692,0.43696457
2,2023-01-03 10:00:00,3.2169302,0.39306858
2,2023-01-03 10:00:00,2.8090239,0.4690254
1,2023-01-03 09:00:00,3.5850763,0.43089685
1,2023-01-03 09:00:00,3.5443304,0.48447984
1,2023-01-03 09:00:00,3.7130692,0.5205581
1,2023-01-03 10:00:00,3.2169302,0.4366128
1,2023-01-03 10:00:00,2.8090239,0.39738113
1,2023-01-03 10:00:00,3.1414468,0.47381765
0,2023-01-03 09:00:00,3.5443304,0.43054506
0,2023-01-03 09:00:00,3.7130692,0.4842049
0,2023-01-03 10:00:00,3.2169302,0.515417
0,2023-01-03 10:00:00,2.8090239,0.43624476
0,2023-01-03 10:00:00,3.1414468,0.3969892
0,2023-01-03 11:00:00,2.2004824,0.46991637
2,2023-01-03 09:00:00,3.7130692,0.43178144
2,2023-01-03 10:00:00,3.2169302,0.48183057
2,2023-01-03 10:00:00,2.8090239,0.5165534
2,2023-01-03 10:00:00,3.1414468,0.4370347
2,2023-01-03 11:00:00,2.2004824,0.3929811
2,2023-01-03 11:00:00,2.3218992,0.47134325
1,2023-01-03 10:00:00,3.2169302,0.42746654
1,2023-01-03 10:00:00,2.8090239,0.48238647
1,2023-01-03 10:00:00,3.1414468,0.5168747
1,2023-01-03 11:00:00,2.2004824,0.4334067
1,2023-01-03 11:00:00,2.3218992,0.39356437
1,2023-01-03 11:00:00,2.791108,0.47199023
0,2023-01-03 10:00:00,2.8090239,0.426554
0,2023-01-03 10:00:00,3.1414468,0.48160747
0,2023-01-03 11:00:00,2.2004824,0.5112071
0,2023-01-03 11:00:00,2.3218992,0.43248692
0,2023-01-03 11:00:00,2.791108,0.39261085
0,2023-01-03 12:00:00,2.764289,0.46762508
2,2023-01-03 10:00:00,3.1414468,0.42396617
2,2023-01-03 11:00:00,2.2004824,0.47505456
2,2023-01-03 11:00:00,2.3218992,0.5084985
2,2023-01-03 11:00:00,2.791108,0.4299308
2,2023-01-03 12:00:00,2.764289,0.38484716
2,2023-01-03 12:00:00,3.1313167,0.4649382
1,2023-01-03 11:00:00,2.2004824,0.41792324
1,2023-01-03 11:00:00,2.3218992,0.47332585
1,2023-01-03 11:00:00,2.791108,0.50694025
1,2023-01-03 12:00:00,2.764289,0.42449486
1,2023-01-03 12:00:00,3.1313167,0.38323092
1,2023-01-03 12:00:00,2.808957,0.46332765
0,2023-01-03 11:00:00,2.3218992,0.41226768
0,2023-01-03 11:00:00,2.791108,0.46738467
0,2023-01-03 12:00:00,2.764289,0.49646825
0,2023-01-03 12:00:00,3.1313167,0.41916293
0,2023-01-03 12:00:00,2.808957,0.3775476
0,2023-01-03 13:00:00,3.2936163,0.45365965
2,2023-01-03 11:00:00,2.791108,0.40796876
2,2023-01-03 12:00:00,2.764289,0.45837003
2,2023-01-03 12:00:00,3.1313167,0.49195683
2,2023-01-03 12:00:00,2.808957,0.4147644
2,2023-01-03 13:00:00,3.2936163,0.36747694
2,2023-01-03 13:00:00,3.2386928,0.44868314
0,2023-01-03 12:00:00,2.764289,0.40357423
0,2023-01-03 12:00:00,3.1313167,0.45882064
0,2023-01-03 12:00:00,2.808957,0.492208
0,2023-01-03 13:00:00,3.2936163,0.4111215
0,2023-01-03 13:00:00,3.2386928,0.36806333
0,2023-01-03 13:00:00,3.2607348,0.44911778
2,2023-01-03 12:00:00,3.1313167,0.40150848
2,2023-01-03 12:00:00,2.808957,0.45648128
2,2023-01-03 13:00:00,3.2936163,0.48549274
2,2023-01-03 13:00:00,3.2386928,0.40908405
2,2023-01-03 13:00:00,3.2607348,0.36549687
2,2023-01-03 14:00:00,3.282124,0.4434213
1,2023-01-03 12:00:00,2.808957,0.40155447
1,2023-01-03 13:00:00,3.2936163,0.45247117
1,2023-01-03 13:00:00,3.2386928,0.48543587
1,2023-01-03 13:00:00,3.2607348,0.4089014
1,2023-01-03 14:00:00,3.282124,0.36010915
1,2023-01-03 14:00:00,3.3069615,0.4435304
2,2023-01-03 13:00:00,3.2936163,0.3959314
2,2023-01-03 13:00:00,3.2386928,0.4516362
2,2023-01-03 13:00:00,3.2607348,0.48427677
2,2023-01-03 14:00:00,3.282124,0.4040361
2,2023-01-03 14:00:00,3.3069615,0.35957846
2,2023-01-03 14:00:00,3.047933,0.44256222
1,2023-01-03 13:00:00,3.2386928,0.3952302
1,2023-01-03 13:00:00,3.2607348,0.45082906
1,2023-01-03 14:00:00,3.282124,0.47906178
1,2023-01-03 14:00:00,3.3069615,0.40341204
1,2023-01-03 14:00:00,3.047933,0.35848117
1,2023-01-03 15:00:00,2.4501388,0.43852478
0,2023-01-03 13:00:00,3.2607348,0.3941331
0,2023-01-03 14:00:00,3.282124,0.4458727
0,2023-01-03 14:00:00,3.3069615,0.47792983
0,2023-01-03 14:00:00,3.047933,0.4022603
0,2023-01-03 15:00:00,2.4501388,0.35218233
0,2023-01-03 15:00:00,2.0473385,0.4375466
2,2023-01-03 14:00:00,3.282124,0.3869789
2,2023-01-03 14:00:00,3.3069615,0.44292477
2,2023-01-03 14:00:00,3.047933,0.47501057
2,2023-01-03 15:00:00,2.4501388,0.39573753
2,2023-01-03 15:00:00,2.0473385,0.34958327
2,2023-01-03 15:00:00,2.472913,0.43459153
1,2023-01-03 14:00:00,3.3069615,0.3848707
1,2023-01-03 14:00:00,3.047933,0.440679
1,2023-01-03 15:00:00,2.4501388,0.46849418
1,2023-01-03 15:00:00,2.0473385,0.39387488
1,2023-01-03 15:00:00,2.472913,0.34732175
1,2023-01-03 16:00:00,1.9494858,0.42905775
0,2023-01-03 14:00:00,3.047933,0.38308722
0,2023-01-03 15:00:00,2.4501388,0.4348384
0,2023-01-03 15:00:00,2.0473385,0.46655732
0,2023-01-03 15:00:00,2.472913,0.3918978
0,2023-01-03 16:00:00,1.9494858,0.33998972
0,2023-01-03 16:00:00,1.748842,0.42707887
2,2023-01-03 15:00:00,2.4501388,0.37585965
2,2023-01-03 15:00:00,2.0473385,0.43183044
2,2023-01-03 15:00:00,2.472913,0.46366197
2,2023-01-03 16:00:00,1.9494858,0.38534474
2,2023-01-03 16:00:00,1.748842,0.33721521
2,2023-01-03 16:00:00,1.88625,0.4239806
1,2023-01-03 15:00:00,2.0473385,0.37087804
1,2023-01-03 15:00:00,2.472913,0.4267387
1,2023-01-03 16:00:00,1.9494858,0.4543839
1,2023-01-03 16:00:00,1.748842,0.3809051
1,2023-01-03 16:00:00,1.88625,0.3323468
1,2023-01-03 17:00:00,1.7705171,0.41546664
0,2023-01-03 15:00:00,2.472913,0.3652193
0,2023-01-03 16:00:00,1.9494858,0.41667402
0,2023-01-03 16:00:00,1.748842,0.44845995
0,2023-01-03 16:00:00,1.88625,0.37536964
0,2023-01-03 17:00:00,1.7705171,0.3208708
0,2023-01-03 17:00:00,2.0653126,0.40901995
2,2023-01-03 16:00:00,1.9494858,0.356795
2,2023-01-03 16:00:00,1.748842,0.41260183
2,2023-01-03 16:00:00,1.88625,0.444376
2,2023-01-03 17:00:00,1.7705171,0.36792362
2,2023-01-03 17:00:00,2.0653126,0.31701672
2,2023-01-03 17:00:00,1.6290067,0.40472174
1,2023-01-03 16:00:00,1.748842,0.34929264
1,2023-01-03 16:00:00,1.88625,0.40437907
1,2023-01-03 17:00:00,1.7705171,0.43253002
1,2023-01-03 17:00:00,2.0653126,0.361125
1,2023-01-03 17:00:00,1.6290067,0.30911827
1,2023-01-03 18:00:00,2.3783538,0.39322317
0,2023-01-03 16:00:00,1.88625,0.34289584
0,2023-01-03 17:00:00,1.7705171,0.39325804
0,2023-01-03 17:00:00,2.0653126,0.425697
0,2023-01-03 17:00:00,1.6290067,0.35479856
0,2023-01-03 18:00:00,2.3783538,0.2967413
0,2023-01-03 18:00:00,2.1906004,0.38587415
1,2023-01-03 17:00:00,1.7705171,0.33205026
1,2023-01-03 17:00:00,2.0653126,0.38615
1,2023-01-03 17:00:00,1.6290067,0.4188834
1,2023-01-03 18:00:00,2.3783538,0.34512305
1,2023-01-03 18:00:00,2.1906004,0.29033712
1,2023-01-03 18:00:00,2.2232392,0.3786395
0,2023-01-03 17:00:00,2.0653126,0.32633823
0,2023-01-03 17:00:00,1.6290067,0.37963068
0,2023-01-03 18:00:00,2.3783538,0.40878224
0,2023-01-03 18:00:00,2.1906004,0.33986062
0,2023-01-03 18:00:00,2.2232392,0.28416666
0,2023-01-03 19:00:00,2.9079895,0.36899972
2,2023-01-03 17:00:00,1.6290067,0.32215756
2,2023-01-03 18:00:00,2.3783538,0.37160096
